"launch_date","recalls_number","manufacturer_ref","defect","make","model","build_start","build_end"
"09/11/2001","R/2001/146","","Cuts have been observed on isolated Continental tyres fitted to vehicles. The cuts (1-5 cm in length) are of varying severity and can lead to a loss of tyre pressure. This can destroy the tyre if the vehicle continues to be driven.","BMW","5 SERIES","28/09/2001","24/10/2001"
"05/02/2019","R/2018/323","SRC1806","In severe collisions  the electrical wiring harness of the airbag control unit could be damaged.","MERCEDES-BENZ TRUCKS UK LTD","FUSO CANTER 468","15/10/2011","20/12/2017"
"16/11/2012","R/2012/111","P199","On E Class vehicles without AIRMATIC  blocking of the level sensor linkage may occur. In extreme cases this may lead to breakage of the level sensor linkage. The linkage is used to measure the vehicle level via a sensor. If the linkage breaks it is possible the level sensor constantly records a vehicle level that is too low. This leads to a contact pressure rise in both air spring bellows and to hardening of the rear-axle suspension  causing a noticeable loss in comfort.","MERCEDES BENZ","E CLASS","01/07/2006","30/04/2009"
"18/09/2012","R/2012/088","S057","The tightening torque of a mounting bolt at the right front brake calliper holder of the vehicle may not meet internal specifications. If the tightening torque does not correspond to specification  contact of the brake calliper holder with the rim upon braking cannot be ruled out. The controllability of the vehicle could therefore be impaired.","MERCEDES BENZ","SMART CAR","01/02/2012","31/03/2012"
"30/07/2012","R/2012/081","0032090200","Due to a component in the integrated control module not being to specification it is possible power steering assistance may fail. If this happens the EPS warning lamp will illuminate and a check control message will appear on the dashboard display. Directional control will be maintained albeit with additional driver input.","BMW","3 SERIES","01/02/2007","31/12/2011"
"30/07/2012","R/2012/081","0032090200","Due to a component in the integrated control module not being to specification it is possible power steering assistance may fail. If this happens the EPS warning lamp will illuminate and a check control message will appear on the dashboard display. Directional control will be maintained albeit with additional driver input.","BMW","1 SERIES","01/06/2007","31/12/2011"
"30/07/2012","R/2012/081","0032090200","Due to a component in the integrated control module not being to specification it is possible power steering assistance may fail. If this happens the EPS warning lamp will illuminate and a check control message will appear on the dashboard display. Directional control will be maintained albeit with additional driver input.","BMW","X1","01/11/2011","31/03/2012"
"30/07/2012","R/2012/081","0032090200","Due to a component in the integrated control module not being to specification it is possible power steering assistance may fail. If this happens the EPS warning lamp will illuminate and a check control message will appear on the dashboard display. Directional control will be maintained albeit with additional driver input.","BMW","Z4","01/11/2011","31/12/2011"
"12/10/2010","R/2010/124","C231","The forward supporting rail for the fuel tank may crack and  if not noticed may fail  resulting in the fuel tank dragging on the ground and eventually leaking fuel on to the road surface.","MERCEDES BENZ","ATEGO","01/01/2004","31/12/2006"
"20/06/2011","R/2011/050","C252","Rivets retaining the seat cushion of the front passenger seat may be too small and  in an accident  may not retain the cushion. This could lead to an increased risk of injury.","MERCEDES BENZ","SPRINTER","01/01/2010","31/12/2010"
"01/09/2016","R/2016/187","16S09","The Glow Plug Control Module  (GPCM) can be affected by wet conditions. It is not waterproof and water ingress into the module may cause overheating with the potential to result in a fire. As the GPCM has a permanent electrical live feed there is also a potential risk of an unattended vehicle fire. ","FORD","FIESTA","01/01/2012","29/08/2013"
"25/11/2002","RM/2003/002","0000231800","The idler gears for third and fourth gear may not be securely seated on the intermediate shaft.   As a consequence  two gears could be engaged similtaneously and cause the gearbox to lock up. ","BMW MOTORCYCLES","R SERIES","01/09/2002","31/10/2002"
"25/11/2002","RM/2003/002","0000231800","The idler gears for third and fourth gear may not be securely seated on the intermediate shaft.   As a consequence  two gears could be engaged similtaneously and cause the gearbox to lock up. ","BMW MOTORCYCLES","R SERIES","01/09/2002","31/10/2002"
"12/10/2010","R/2010/125","C230","The forward supporting rail for the fuel tank may crack and  if not noticed may fail  resulting in the fuel tank dragging on the ground and eventually leaking fuel on to the road surface.","MERCEDES BENZ","ATEGO","01/01/2004","31/12/2006"
"09/04/2018","R/2018/055","SRPC1807","The steering column clock spring may break. This will cause warning messages to illuminate in the instrument cluster but in extreme instances it may cause the driver's airbag to deploy.","MERCEDES-BENZ CARS UK LTD","GLC","01/11/2011","01/07/2017"
"09/04/2018","R/2018/055","SRPC1807","The steering column clock spring may break. This will cause warning messages to illuminate in the instrument cluster but in extreme instances it may cause the driver's airbag to deploy.","MERCEDES-BENZ CARS UK LTD","C-CLASS","01/11/2011","01/07/2017"
"06/09/2016","R/2016/189","SRV1607","A high pressure fuel line to the fuel pump may work looses and allow diesel to leak","MERCEDES BENZ","VITO","01/07/2014","31/03/2016"
"06/09/2016","R/2016/189","SRV1607","A high pressure fuel line to the fuel pump may work looses and allow diesel to leak","MERCEDES BENZ","VITO","01/07/2014","31/03/2016"
"06/09/2016","R/2016/189","SRV1607","A high pressure fuel line to the fuel pump may work looses and allow diesel to leak","MERCEDES BENZ","VITO","01/07/2014","31/03/2016"
"06/09/2016","R/2016/189","SRV1607","A high pressure fuel line to the fuel pump may work looses and allow diesel to leak","MERCEDES BENZ","VITO","01/07/2014","31/03/2016"
"06/09/2016","R/2016/189","SRV1607","A high pressure fuel line to the fuel pump may work looses and allow diesel to leak","MERCEDES BENZ","VITO","01/07/2014","31/03/2016"
"06/09/2016","R/2016/189","SRV1607","A high pressure fuel line to the fuel pump may work looses and allow diesel to leak","MERCEDES BENZ","VITO","01/07/2014","31/03/2016"
"11/06/2018","R/2018/130","SRPC1815","The steering column clock spring may break. This will cause warning messages to illuminate in the instrument cluster but in extreme instances it may cause the driver's airbag to deploy.  ","MERCEDES-BENZ CARS UK LTD","B CLASS","01/11/2011","31/07/2017"
"11/06/2018","R/2018/130","SRPC1815","The steering column clock spring may break. This will cause warning messages to illuminate in the instrument cluster but in extreme instances it may cause the driver's airbag to deploy.  ","MERCEDES-BENZ CARS UK LTD","B CLASS","01/11/2011","31/07/2017"
"11/06/2018","R/2018/130","SRPC1815","The steering column clock spring may break. This will cause warning messages to illuminate in the instrument cluster but in extreme instances it may cause the driver's airbag to deploy.  ","MERCEDES-BENZ CARS UK LTD","GLC","01/11/2011","31/07/2017"
"11/06/2018","R/2018/130","SRPC1815","The steering column clock spring may break. This will cause warning messages to illuminate in the instrument cluster but in extreme instances it may cause the driver's airbag to deploy.  ","MERCEDES-BENZ CARS UK LTD","CLA","01/11/2011","31/07/2017"
"11/06/2018","R/2018/130","SRPC1815","The steering column clock spring may break. This will cause warning messages to illuminate in the instrument cluster but in extreme instances it may cause the driver's airbag to deploy.  ","MERCEDES-BENZ CARS UK LTD","C-CLASS","01/11/2011","31/07/2017"
"11/06/2018","R/2018/130","SRPC1815","The steering column clock spring may break. This will cause warning messages to illuminate in the instrument cluster but in extreme instances it may cause the driver's airbag to deploy.  ","MERCEDES-BENZ CARS UK LTD","GLA","01/11/2011","31/07/2017"
"11/06/2018","R/2018/130","SRPC1815","The steering column clock spring may break. This will cause warning messages to illuminate in the instrument cluster but in extreme instances it may cause the driver's airbag to deploy.  ","MERCEDES-BENZ CARS UK LTD","A CLASS","01/11/2011","31/07/2017"
"22/05/2017","R/2017/167","0017770100","The connection sleeves of the engine oil cooler pipes (feed and return) may not have been crimped correctly. This may result in the connection sleeves becoming loose and engine oil suddenly escaping. If the oil gets to the front brake discs  the efficiency could be adverely affected.","BMW","7 SERIES","10/05/2016","27/03/2017"
"11/10/2018","R/2018/249","SRPC1833","Active Lane Keeping Assist might not initiate a brake intervention in case of an unwanted lane change.","MERCEDES-BENZ CARS UK LTD","S-CLASS","01/01/2017","31/03/2018"
"11/10/2018","R/2018/249","SRPC1833","Active Lane Keeping Assist might not initiate a brake intervention in case of an unwanted lane change.","MERCEDES-BENZ CARS UK LTD","S-CLASS","01/01/2017","31/03/2018"
"09/02/2016","R/2016/002","SRV1600","On vehicles fitted with the four cylinder (OM651) engine the high pressure fuel lines may not have been manufactured to specifications. These lines may crack and allow fuel to leak. If an ignition source is present there is a risk of fire.","MERCEDES BENZ","SPRINTER","27/10/2015","06/11/2015"
"15/12/2016","R/2016/270","SRPC1625","It has been identified that the rear seatbelt extender may not retract as intended due to an issue with the individual friction conditions experienced by the belt extender which have not be programmed into the control unit. Should the pretensioners deploy during a collision  then there is the potential that the extender may fail and break  leaving broken edges which can cause a risk of a serious injury or higher occupant loading.","MERCEDES BENZ","S CLASS","01/02/2015","01/03/2016"
